1.727795600891113281e-01,-1.171653810888528824e-02,7.551811337471008301e-01,9.990620017051696777e-01,4.809293895959854126e-03,1.352290902286767960e-02,-4.085523635149002075e-02,-4.096148610115051270e-01,2.360712736845016479e-01,2.482651323080062866e-01,1.112483963370323181e-01,4.001632705330848694e-02,-2.252090722322463989e-01,3.186161816120147705e-01,-3.610303625464439392e-02,-5.950172245502471924e-02,1.484247446060180664e-01,-4.056092500686645508e-01,1.331861317157745361e-01,1.135119199752807617e-01,-2.842736896127462387e-03,1.681051105260848999e-01,1.834718436002731323e-01,2.757437527179718018e-01,-4.856198728084564209e-01,1.056086421012878418e+00,-2.808066904544830322e-01,1.198015958070755005e-01,1.423807889223098755e-01,2.895580232143402100e-02,-2.526720762252807617e-01,5.797769427299499512e-01,9.269554615020751953e-01,3.130421042442321777e-01,9.035789221525192261e-02,-1.959095448255538940e-01
1.957088708877563477e-01,-6.006720475852489471e-03,7.495507597923278809e-01,9.984586834907531738e-01,-2.434089081361889839e-03,6.943674292415380478e-03,-5.501086264848709106e-02,-4.169273376464843750e-01,2.684721648693084717e-01,2.768465578556060791e-01,1.090601235628128052e-01,-2.538098779041320086e-04,-2.116323560476303101e-01,3.603479564189910889e-01,-3.583553433418273926e-02,-3.362728655338287354e-02,1.582256704568862915e-01,-4.085502326488494873e-01,1.442341059446334839e-01,1.219761595129966736e-01,5.161092267371714115e-04,1.688916236162185669e-01,2.018478065729141235e-01,2.657726705074310303e-01,-4.813803136348724365e-01,1.055392265319824219e+00,-2.817537188529968262e-01,1.247428730130195618e-01,1.479043066501617432e-01,3.133672848343849182e-02,-2.508315443992614746e-01,5.842366218566894531e-01,9.069418311119079590e-01,3.073013722896575928e-01,9.123779833316802979e-02,-1.981774568557739258e-01
2.224502265453338623e-01,1.562824472784996033e-04,7.461321949958801270e-01,9.978353381156921387e-01,-4.054589197039604187e-03,4.235068801790475845e-03,-6.550007313489913940e-02,-4.082989096641540527e-01,2.823998630046844482e-01,3.148563504219055176e-01,1.166505813598632812e-01,-6.946848239749670029e-03,-1.826866865158081055e-01,3.858558237552642822e-01,-5.171877890825271606e-02,-1.221195328980684280e-02,1.927027553319931030e-01,-4.061154723167419434e-01,1.562311649322509766e-01,1.224519908428192139e-01,-8.632416836917400360e-03,1.606184393167495728e-01,2.193998992443084717e-01,2.530573606491088867e-01,-4.674383699893951416e-01,1.057194828987121582e+00,-2.941204607486724854e-01,1.286676079034805298e-01,1.588738858699798584e-01,4.098134115338325500e-02,-2.509095668792724609e-01,5.804282426834106445e-01,8.887991905212402344e-01,2.967048287391662598e-01,9.034731239080429077e-02,-1.984165757894515991e-01
2.504357993602752686e-01,6.643174216151237488e-03,7.454457879066467285e-01,9.978678822517395020e-01,9.777361527085304260e-03,1.085142232477664948e-02,-6.361056864261627197e-02,-4.265144467353820801e-01,2.457042932510375977e-01,3.228943049907684326e-01,1.765826940536499023e-01,5.108817666769027710e-02,-1.402820795774459839e-01,3.593042790889739990e-01,-1.036999225616455078e-01,-3.565035387873649597e-02,3.111752271652221680e-01,-4.115800559520721436e-01,1.707004159688949585e-01,1.060052216053009033e-01,-5.258521065115928650e-02,1.314258575439453125e-01,2.146138250827789307e-01,2.456279546022415161e-01,-4.872779548168182373e-01,1.067632317543029785e+00,-2.379603981971740723e-01,1.380298137664794922e-01,1.596930176019668579e-01,5.809494480490684509e-02,-2.516828179359436035e-01,5.682395100593566895e-01,8.754298686981201172e-01,2.370430678129196167e-01,8.723068982362747192e-02,-1.641837805509567261e-01
2.779205143451690674e-01,1.099053584039211273e-02,7.454422116279602051e-01,9.979234337806701660e-01,2.463329210877418518e-02,1.486444752663373947e-02,-5.762902647256851196e-02,-4.471138119697570801e-01,2.022482454776763916e-01,2.989457249641418457e-01,2.722173929214477539e-01,3.888355568051338196e-02,-1.334733664989471436e-01,3.176310956478118896e-01,-1.567189693450927734e-01,-3.768615424633026123e-02,4.778139889240264893e-01,-3.826083540916442871e-01,1.825200617313385010e-01,9.315855056047439575e-02,-9.912790358066558838e-02,1.120443716645240784e-01,1.884850114583969116e-01,2.449559420347213745e-01,-5.171262621879577637e-01,1.092268586158752441e+00,-1.980883777141571045e-01,1.297760754823684692e-01,1.411796808242797852e-01,7.420232892036437988e-02,-2.466716319322586060e-01,5.372591018676757812e-01,8.829076886177062988e-01,2.112343460321426392e-01,6.899515539407730103e-02,-1.387268453836441040e-01
3.033617436885833740e-01,1.288610696792602539e-02,7.471274733543395996e-01,9.982173442840576172e-01,3.319858014583587646e-02,1.241505891084671021e-02,-4.801897704601287842e-02,-4.494701027870178223e-01,1.629513502120971680e-01,2.551210522651672363e-01,3.543462455272674561e-01,-8.822600357234477997e-03,-1.242549717426300049e-01,2.584976851940155029e-01,-1.811983138322830200e-01,-7.269258145242929459e-03,6.904597878456115723e-01,-3.027707338333129883e-01,1.791844218969345093e-01,7.779309898614883423e-02,-1.330874264240264893e-01,1.081624776124954224e-01,1.493932306766510010e-01,2.466874718666076660e-01,-5.298197865486145020e-01,1.130319833755493164e+00,-2.303971797227859497e-01,9.207039326429367065e-02,1.227341890335083008e-01,8.468932658433914185e-02,-2.347653508186340332e-01,4.895361959934234619e-01,9.183409214019775391e-01,2.174877375364303589e-01,3.855148330330848694e-02,-1.226604953408241272e-01
3.237671852111816406e-01,1.167018152773380280e-02,7.520307302474975586e-01,9.986734390258789062e-01,3.110996261239051819e-02,2.431930508464574814e-03,-4.095857962965965271e-02,-4.132587313652038574e-01,1.441842615604400635e-01,2.067634463310241699e-01,3.807211816310882568e-01,-4.476824775338172913e-02,-1.374734044075012207e-01,1.974260956048965454e-01,-1.575889140367507935e-01,4.632217064499855042e-02,8.924461007118225098e-01,-1.785291433334350586e-01,1.792429983615875244e-01,7.178966701030731201e-02,-1.460240036249160767e-01,1.236537247896194458e-01,1.010898500680923462e-01,2.496973574161529541e-01,-4.932942688465118408e-01,1.162790179252624512e+00,-3.498336374759674072e-01,1.500215940177440643e-02,1.176746040582656860e-01,8.004663139581680298e-02,-2.194749563932418823e-01,4.480222761631011963e-01,9.814574718475341797e-01,2.349967509508132935e-01,-1.092034205794334412e-02,-9.456572681665420532e-02
3.394031226634979248e-01,1.103717274963855743e-02,7.578948736190795898e-01,9.990603327751159668e-01,2.347140200436115265e-02,-9.740083478391170502e-03,-3.510961681604385376e-02,-3.545755147933959961e-01,1.525664478540420532e-01,1.957207173109054565e-01,3.729136288166046143e-01,-4.947513714432716370e-02,-1.634026169776916504e-01,1.747046560049057007e-01,-1.139740049839019775e-01,7.817507535219192505e-02,1.027902841567993164e+00,-8.991557359695434570e-02,2.304005473852157593e-01,7.501012086868286133e-02,-1.436825394630432129e-01,1.464927494525909424e-01,6.145402789115905762e-02,2.640444040298461914e-01,-4.603228271007537842e-01,1.167104125022888184e+00,-4.206260144710540771e-01,-3.439416736364364624e-02,1.262847334146499634e-01,8.050060272216796875e-02,-2.171342223882675171e-01,4.410077333450317383e-01,1.011864900588989258e+00,2.525685727596282959e-01,-3.039179928600788116e-02,-8.432716876268386841e-02
3.582059442996978760e-01,1.041326113045215607e-02,7.633954882621765137e-01,9.991089105606079102e-01,1.502271369099617004e-02,-2.149732410907745361e-02,-3.306942805647850037e-02,-2.984134852886199951e-01,1.653237640857696533e-01,1.816689819097518921e-01,3.688939511775970459e-01,-6.523631513118743896e-02,-1.720190942287445068e-01,1.457988470792770386e-01,-9.783650189638137817e-02,6.478676199913024902e-02,1.117879152297973633e+00,-5.717130750417709351e-02,2.363929301500320435e-01,7.121268659830093384e-02,-1.474442481994628906e-01,1.735336035490036011e-01,3.292925283312797546e-02,2.905872166156768799e-01,-4.624042510986328125e-01,1.164218068122863770e+00,-4.485274851322174072e-01,-5.556741729378700256e-02,1.300511062145233154e-01,7.512845844030380249e-02,-2.161122858524322510e-01,4.710199534893035889e-01,1.024773597717285156e+00,2.367884516716003418e-01,-3.958282992243766785e-02,-6.719851493835449219e-02
3.744947910308837891e-01,9.985045529901981354e-03,7.687885761260986328e-01,9.989747405052185059e-01,9.799154475331306458e-03,-3.042332641780376434e-02,-3.205916658043861389e-02,-2.420482933521270752e-01,1.716675013303756714e-01,1.774775236845016479e-01,3.495633006095886230e-01,-7.469242066144943237e-02,-1.744195073843002319e-01,1.074141636490821838e-01,-1.361392140388488770e-01,5.522795952856540680e-03,1.178217172622680664e+00,-9.026850759983062744e-02,2.253891676664352417e-01,6.506234407424926758e-02,-1.565791219472885132e-01,1.980970799922943115e-01,1.291117630898952484e-02,3.212726414203643799e-01,-4.772968888282775879e-01,1.154795885086059570e+00,-4.647372663021087646e-01,-6.454791128635406494e-02,1.271867603063583374e-01,6.491643935441970825e-02,-2.194319814443588257e-01,5.108359456062316895e-01,1.029806375503540039e+00,2.005139738321304321e-01,-4.056140780448913574e-02,-4.480738937854766846e-02
3.889075219631195068e-01,1.063482370227575302e-02,7.735373973846435547e-01,9.988295435905456543e-01,8.720763027667999268e-03,-3.459778428077697754e-02,-3.265844658017158508e-02,-1.898466199636459351e-01,1.696887016296386719e-01,1.843911409378051758e-01,3.163671195507049561e-01,-7.573443651199340820e-02,-1.701515018939971924e-01,5.751597881317138672e-02,-2.419922798871994019e-01,-1.021751910448074341e-01,1.208660483360290527e+00,-1.608515828847885132e-01,1.801813840866088867e-01,5.847041681408882141e-02,-1.702101528644561768e-01,2.185320854187011719e-01,6.286416901275515556e-04,3.522618114948272705e-01,-4.988234639167785645e-01,1.136207461357116699e+00,-4.686254560947418213e-01,-6.788425147533416748e-02,1.219557225704193115e-01,5.082203820347785950e-02,-2.275019437074661255e-01,5.475912690162658691e-01,1.027959108352661133e+00,1.654908210039138794e-01,-4.220819100737571716e-02,-2.565093897283077240e-02
